PlayerID,Age,Gender,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,AvgPlayTimePerWeek,isAddicted,Location_Europe,Location_Other,Location_USA,Genre_RPG,Genre_Simulation,Genre_Sports,Genre_Strategy
33303,16,1,1,2,19,103,27,40,2,1957,1,False,False,True,False,False,False,False
33304,24,1,0,0,15,36,7,36,1,540,0,False,False,True,False,False,True,False
33305,35,0,0,0,6,135,75,25,1,810,0,True,False,False,False,False,True,False
33306,37,1,0,2,9,43,85,0,1,387,0,True,False,False,False,False,False,False
33307,15,0,0,1,19,107,94,43,2,2033,1,False,False,True,False,False,True,False
33308,47,1,0,0,18,84,79,43,2,1512,1,False,False,False,False,False,True,False
33309,40,1,0,0,19,164,50,33,2,3116,1,False,False,True,True,False,False,False
33310,29,0,0,1,18,41,73,16,2,738,0,True,False,False,False,False,False,False
33311,36,1,1,0,8,177,32,22,2,1416,1,False,False,True,True,False,False,False
33312,39,0,0,1,19,166,40,15,2,3154,1,False,False,True,False,True,False,False
33313,15,0,0,1,9,117,79,16,1,1053,0,False,True,False,False,False,False,False
33314,40,0,0,2,16,152,68,41,2,2432,1,False,True,False,False,False,True,False
33315,35,0,0,2,16,32,45,11,1,512,0,False,True,False,False,False,False,True
33316,38,1,0,0,2,170,8,3,0,340,0,False,False,False,False,False,True,False
33317,30,1,0,1,15,85,96,49,2,1275,1,False,False,True,False,False,True,False
33318,46,0,0,1,11,164,27,27,2,1804,1,False,False,True,False,False,False,False
33319,30,1,0,0,18,168,45,41,0,3024,1,False,False,True,False,False,True,False
33320,27,1,0,1,6,101,45,38,1,606,0,False,False,True,False,False,False,True
33321,46,0,0,1,15,52,89,35,1,780,0,False,False,False,False,False,False,False
33322,38,0,0,0,8,21,27,17,0,168,0,True,False,False,False,False,False,True
33323,27,1,1,0,14,157,62,47,2,2198,1,True,False,False,False,False,True,False
33324,25,0,0,0,10,76,98,25,1,760,0,True,False,False,False,True,False,False
33325,29,1,0,1,2,20,44,22,0,40,0,False,False,True,False,False,False,False
33326,24,1,0,2,5,21,17,27,0,105,0,False,False,True,False,True,False,False
33327,17,0,0,2,5,92,57,31,1,460,0,True,False,False,False,False,False,True
33328,30,0,1,0,11,88,47,40,1,968,0,False,False,False,False,True,False,False
33329,31,0,0,0,2,113,88,14,0,226,0,False,False,True,False,True,False,False
33330,39,0,0,0,6,60,63,4,1,360,0,False,False,True,True,False,False,False
33331,44,1,0,1,3,173,67,1,1,519,0,False,True,False,True,False,False,False
33332,49,0,0,1,7,114,89,15,1,798,0,False,True,False,False,True,False,False
33333,27,0,0,0,12,96,58,24,1,1152,0,False,False,False,False,True,False,False
33334,38,0,0,2,4,112,20,42,2,448,0,False,False,True,True,False,False,False
33335,40,0,1,1,3,125,20,23,1,375,0,True,False,False,False,False,False,False
33336,23,0,1,1,0,99,77,35,0,0,0,False,False,True,False,False,True,False
33337,33,0,0,1,6,15,3,9,0,90,0,False,False,False,False,True,False,False
33338,42,0,0,1,2,71,5,36,0,142,0,False,False,True,False,False,False,False
33339,21,0,0,0,10,88,80,8,1,880,0,True,False,False,False,False,True,False
33340,36,1,0,0,11,100,76,26,1,1100,0,False,False,True,False,True,False,False
33341,44,1,0,0,18,41,57,41,1,738,0,False,False,False,False,True,False,False
33342,30,0,0,1,3,160,90,16,1,480,0,True,False,False,False,False,False,True
33343,19,0,0,2,6,96,19,7,1,576,0,False,False,False,False,False,True,False
33344,43,1,0,2,18,166,76,14,2,2988,1,False,False,True,True,False,False,False
33345,37,0,1,2,19,168,16,36,2,3192,1,False,False,True,False,False,False,False
33346,20,0,0,0,17,106,99,47,2,1802,1,False,False,False,False,False,True,False
33347,47,0,1,1,2,69,4,24,0,138,0,False,False,True,False,False,False,False
33348,30,0,1,2,12,162,59,45,2,1944,1,False,True,False,True,False,False,False
33349,48,0,0,0,13,63,41,12,1,819,0,False,False,True,False,False,False,True
33350,40,1,1,1,4,115,72,31,1,460,0,False,False,True,False,False,False,True
33351,27,0,0,1,16,171,6,24,2,2736,1,True,False,False,False,False,True,False
33352,31,0,0,0,17,30,5,43,1,510,0,False,True,False,False,False,False,True
33353,46,1,0,2,13,69,17,13,1,897,0,False,True,False,False,False,False,True
33354,46,1,0,0,12,133,31,4,2,1596,1,True,False,False,False,False,False,False
33355,42,0,0,0,11,15,89,42,0,165,0,True,False,False,False,True,False,False
33356,43,1,0,0,12,61,39,29,1,732,0,True,False,False,False,False,False,False
33357,39,1,1,2,7,14,27,10,0,98,0,False,False,False,True,False,False,False
33358,36,0,0,2,15,65,40,48,1,975,0,True,False,False,False,False,True,False
33359,41,1,0,1,16,73,82,44,1,1168,0,False,False,True,False,False,True,False
33360,34,0,0,0,15,35,45,41,1,525,0,False,False,False,False,False,False,True
33361,38,0,0,2,12,53,77,23,1,636,0,False,False,False,False,True,False,False
33362,22,0,0,2,18,149,79,10,2,2682,1,False,True,False,False,True,False,False
33363,28,0,0,2,3,147,37,5,1,441,0,True,False,False,False,False,False,True
33364,28,0,1,1,3,27,6,21,0,81,0,False,False,True,False,False,False,False
33365,19,1,0,2,6,22,69,47,0,132,0,False,False,True,True,False,False,False
33366,35,0,0,1,9,12,46,43,0,108,0,True,False,False,False,False,False,True
33367,29,1,0,2,4,34,89,38,0,136,0,False,False,True,False,True,False,False
33368,47,1,0,2,9,107,97,4,1,963,0,True,False,False,False,True,False,False
33369,31,1,1,0,5,103,59,3,1,515,0,False,False,True,False,False,False,True
33370,34,0,0,0,17,15,10,23,0,255,0,False,False,True,True,False,False,False
33371,15,0,0,1,7,114,87,49,1,798,0,True,False,False,False,True,False,False
33372,30,0,1,0,4,22,52,6,0,88,0,False,False,True,False,True,False,False
33373,32,1,0,1,6,51,7,18,0,306,0,False,False,True,False,False,False,True
33374,24,0,0,1,2,78,91,40,0,156,0,False,False,True,False,False,False,False
33375,37,1,0,1,7,85,25,37,1,595,0,False,False,True,False,False,False,True
33376,32,0,0,0,4,176,72,33,1,704,0,False,False,True,False,False,False,True
33377,23,1,0,2,11,168,40,17,2,1848,1,True,False,False,False,False,False,False
33378,44,0,0,1,8,177,71,32,2,1416,1,False,False,True,False,False,True,False
33379,27,0,1,0,7,125,19,27,1,875,0,False,False,False,False,False,False,False
33380,45,1,0,0,13,18,1,14,0,234,0,False,False,False,False,False,False,False
33381,27,1,0,0,5,102,4,26,1,510,0,False,False,False,True,False,False,False
33382,46,1,0,1,4,10,83,20,0,40,0,False,False,True,False,False,True,False
33383,31,0,0,2,6,31,78,7,0,186,0,False,False,True,False,False,False,False
33384,17,1,1,1,14,166,94,12,2,2324,1,False,False,True,False,False,False,True
33385,15,1,0,2,3,105,43,30,1,315,0,True,False,False,True,False,False,False
33386,19,1,0,0,11,140,73,33,2,1540,1,False,True,False,True,False,False,False
33387,46,1,0,0,14,45,25,27,2,630,0,False,False,True,False,False,True,False
33388,39,1,0,1,6,86,92,30,1,516,0,False,False,False,True,False,False,False
33389,19,1,0,1,19,78,59,22,2,1482,1,True,False,False,False,False,False,False
33390,37,1,1,0,17,90,81,43,2,1530,1,True,False,False,True,False,False,False
33391,26,0,1,0,14,77,19,8,1,1078,0,True,False,False,True,False,False,False
33392,48,1,1,2,12,120,92,0,2,1440,1,False,False,True,True,False,False,False
33393,37,0,1,0,9,148,36,46,2,1332,1,True,False,False,False,False,False,True
33394,30,1,0,0,13,115,35,20,2,1495,1,True,False,False,False,False,True,False
33395,19,0,0,1,6,64,41,3,1,384,0,False,False,False,False,False,False,False
33396,42,1,0,0,3,80,34,23,1,240,0,True,False,False,True,False,False,False
33397,20,1,0,2,3,170,46,1,1,510,0,True,False,False,False,True,False,False
33398,27,0,0,1,16,75,54,42,1,1200,0,True,False,False,False,False,False,False
33399,44,0,0,1,2,40,50,27,0,80,0,True,False,False,False,False,False,True
33400,40,1,0,1,13,36,2,24,1,468,0,False,False,True,False,False,True,False
33401,31,0,0,2,0,126,14,2,0,0,0,False,False,True,False,False,False,True
33402,23,1,0,0,6,17,17,16,0,102,0,False,False,True,False,False,False,True
33403,30,1,0,0,14,24,81,46,1,336,0,True,False,False,False,False,True,False
33404,32,0,0,0,17,109,58,35,2,1853,1,True,False,False,False,False,False,False
33405,27,1,1,2,5,161,24,46,1,805,0,True,False,False,False,False,False,True
33406,43,0,1,1,19,113,69,35,2,2147,1,False,False,False,True,False,False,False
33407,38,0,0,1,3,25,81,0,0,75,0,True,False,False,False,False,False,True
33408,27,0,0,1,9,112,9,0,1,1008,0,False,False,True,False,False,False,False
33409,39,1,0,2,12,20,30,38,0,240,0,True,False,False,False,True,False,False
33410,15,1,0,2,3,177,46,16,1,531,0,False,False,True,False,True,False,False
33411,23,1,0,0,8,120,33,29,1,960,0,False,False,True,False,False,True,False
33412,18,0,0,0,5,176,46,30,1,880,0,False,False,True,False,False,True,False
33413,42,0,0,0,5,163,92,35,1,815,0,True,False,False,False,False,False,True
33414,26,0,0,1,10,26,70,40,1,260,0,False,False,True,False,True,False,False
33415,38,0,0,0,11,86,13,0,1,946,0,False,False,False,False,False,True,False
33416,23,1,1,2,6,87,42,12,1,522,0,False,False,False,False,True,False,False
33417,49,0,1,1,1,147,39,9,0,147,0,False,False,True,False,False,False,False
33418,49,0,0,0,18,89,82,33,2,1602,1,False,False,True,True,False,False,False
33419,47,0,1,2,10,37,97,44,1,370,0,False,False,False,False,True,False,False
33420,49,0,0,0,15,121,97,4,2,1815,1,True,False,False,False,False,True,False
33421,34,0,0,0,10,122,5,8,1,1220,1,False,False,True,False,True,False,False
33422,16,1,0,1,2,135,97,32,1,270,0,True,False,False,False,False,True,False
33423,40,1,0,1,18,43,22,48,1,774,0,False,False,True,False,False,True,False
33424,27,1,0,2,11,125,52,34,0,1375,1,True,False,False,False,False,False,False
33425,44,0,0,1,1,71,80,33,0,71,0,True,False,False,False,False,True,False
33426,46,0,1,2,19,76,66,12,2,1444,1,False,True,False,False,False,True,False
33427,33,0,0,0,9,78,33,34,1,702,0,False,False,True,False,False,False,False
33428,36,1,0,1,11,134,49,40,2,1474,1,False,True,False,True,False,False,False
33429,15,1,0,0,7,15,31,5,0,105,0,False,False,False,False,False,False,False
33430,25,1,1,1,11,21,64,25,0,231,0,False,False,False,False,True,False,False
33431,40,0,0,2,1,44,34,32,0,44,0,True,False,False,False,False,False,True
33432,33,1,0,2,17,39,63,26,1,663,0,True,False,False,True,False,False,False
33433,33,0,0,2,1,37,3,39,0,37,0,False,False,True,False,False,False,False
33434,26,1,0,0,2,48,1,6,0,96,0,False,False,True,False,True,False,False
33435,17,0,0,0,9,13,11,44,0,117,0,True,False,False,False,False,False,True
33436,32,1,1,1,12,153,58,40,2,1836,1,False,False,False,False,False,True,False
33437,19,1,0,1,7,56,70,43,1,392,0,False,False,False,True,False,False,False
33438,38,1,1,0,6,168,69,18,1,1008,0,True,False,False,True,False,False,False
33439,28,1,1,0,0,86,67,35,0,0,0,False,False,True,False,False,True,False
33440,17,1,0,1,7,175,61,19,1,1225,1,True,False,False,False,False,False,True
33441,20,0,0,0,14,130,91,41,2,1820,1,True,False,False,False,False,True,False
33442,26,1,0,2,13,76,72,19,1,988,0,False,False,False,False,False,False,True
33443,25,1,1,0,15,14,82,0,0,210,0,False,False,True,True,False,False,False
33444,40,1,1,1,7,13,32,49,0,91,0,False,False,True,False,False,False,True
33445,15,1,0,2,16,49,51,12,1,784,0,False,False,True,False,False,False,False
33446,30,0,0,0,18,39,24,12,1,702,0,False,False,False,True,False,False,False
33447,23,1,0,0,11,42,5,19,0,462,0,True,False,False,False,False,False,True
33448,19,0,0,2,4,41,21,42,0,164,0,False,False,True,False,True,False,False
33449,22,0,0,0,6,121,22,29,1,726,0,False,False,False,False,False,False,True
33450,35,1,0,1,1,133,80,37,1,133,0,True,False,False,False,False,False,True
33451,47,1,1,0,18,146,27,21,2,2628,1,True,False,False,True,False,False,False
33452,34,1,0,2,4,132,45,15,0,528,0,True,False,False,False,False,False,True
33453,36,0,0,0,3,107,49,18,1,321,0,True,False,False,False,False,True,False
33454,27,1,1,1,12,164,24,24,2,1968,1,False,False,True,False,True,False,False
33455,25,0,0,2,16,82,81,1,1,1312,1,True,False,False,False,False,True,False
33456,32,1,0,1,12,130,11,15,2,1560,1,False,False,False,False,False,True,False
33457,44,1,0,1,6,94,76,19,1,564,0,False,False,True,False,False,True,False
33458,47,1,0,0,19,159,68,44,2,3021,1,False,False,True,True,False,False,False
33459,17,1,1,2,14,25,7,40,0,350,0,False,False,True,False,False,False,False
33460,15,0,0,1,9,43,63,3,1,387,0,True,False,False,False,True,False,False
33461,20,0,0,2,5,120,35,37,1,600,0,False,False,False,False,False,False,False
33462,43,0,0,0,1,52,91,14,0,52,0,False,True,False,False,False,False,False
33463,25,0,0,0,19,161,72,14,2,3059,1,True,False,False,True,False,False,False
33464,27,1,0,0,17,66,61,17,1,1122,0,True,False,False,False,False,False,True
33465,25,1,0,2,10,63,52,9,1,630,0,False,True,False,False,False,False,True
33466,39,0,1,1,18,137,43,39,2,2466,1,False,False,True,True,False,False,False
33467,29,1,0,2,11,134,78,44,2,1474,1,False,False,False,True,False,False,False
33468,27,0,0,1,18,142,80,2,2,2556,1,False,False,True,False,True,False,False
33469,47,0,0,1,5,74,91,49,1,370,0,False,False,False,False,False,True,False
33470,27,1,0,1,18,123,69,25,2,2214,1,False,False,False,False,False,False,False
33471,38,1,1,2,2,47,56,8,2,94,0,False,False,True,False,False,False,True
33472,34,0,0,0,16,19,96,20,1,304,0,False,False,False,True,False,False,False
33473,31,1,0,1,11,106,73,11,1,1166,0,False,False,False,True,False,False,False
33474,38,0,0,0,12,19,82,32,1,228,0,False,False,True,False,False,True,False
33475,40,0,0,0,15,81,95,20,1,1215,1,True,False,False,True,False,False,False
33476,46,0,1,0,0,18,70,3,0,0,0,True,False,False,False,False,False,False
33477,43,0,0,2,12,144,55,37,2,1728,1,False,True,False,False,False,False,True
33478,28,1,0,2,11,39,50,40,1,429,0,False,True,False,False,False,True,False
33479,36,0,1,0,13,47,42,10,0,611,0,False,False,True,False,False,True,False
33480,48,0,1,2,19,51,94,22,1,969,0,True,False,False,False,True,False,False
33481,41,0,0,2,8,45,14,25,0,360,0,True,False,False,False,False,True,False
33482,42,0,0,0,2,144,67,22,1,288,0,False,False,False,False,False,False,True
33483,36,1,0,0,16,148,94,45,2,2368,1,False,False,False,False,False,False,False
33484,17,1,0,1,17,101,6,2,2,1717,1,False,False,True,True,False,False,False
33485,36,0,0,0,10,111,34,43,1,1110,0,True,False,False,False,False,False,False
33486,35,1,0,0,8,169,2,28,1,1352,1,False,False,True,False,False,False,False
33487,30,0,0,1,8,61,10,49,2,488,0,False,False,True,False,False,False,True
33488,23,0,1,1,8,159,95,44,2,1272,1,False,False,False,False,True,False,False
33489,27,0,0,0,2,81,10,0,0,162,0,True,False,False,False,False,True,False
33490,24,1,0,0,14,106,39,9,2,1484,1,False,False,True,False,True,False,False
33491,35,0,1,1,12,178,19,47,2,2136,1,True,False,False,False,True,False,False
33492,21,1,0,2,12,43,58,13,1,516,0,True,False,False,False,True,False,False
33493,36,0,1,0,9,85,97,15,1,765,0,False,False,True,True,False,False,False
33494,32,0,0,0,10,53,73,3,1,530,0,False,False,True,False,False,False,False
33495,35,1,1,0,16,87,38,42,2,1392,1,False,True,False,False,False,False,False
33496,28,0,0,0,18,92,7,2,2,1656,1,False,False,False,False,True,False,False
33497,24,0,0,0,15,152,35,31,2,2280,1,False,False,True,False,True,False,False
33498,47,0,0,0,15,73,50,43,1,1095,0,True,False,False,False,False,True,False
33499,23,1,1,0,2,121,95,43,1,242,0,False,False,False,True,False,False,False
33500,32,0,0,2,9,96,66,44,1,864,0,True,False,False,False,False,True,False
33501,27,0,0,0,15,137,88,35,2,2055,1,False,False,True,True,False,False,False
33502,31,0,0,1,11,84,1,15,1,924,0,True,False,False,False,True,False,False
33503,37,1,0,1,4,151,89,8,1,604,0,False,False,True,True,False,False,False
33504,39,0,1,0,4,144,41,19,1,576,0,True,False,False,False,False,False,False
33505,30,1,1,1,3,104,96,32,1,312,0,False,False,False,False,False,False,True
33506,38,1,0,2,4,22,54,32,0,88,0,True,False,False,False,False,False,False
33507,45,1,0,2,15,131,38,31,2,1965,1,False,False,False,False,True,False,False
33508,25,1,0,2,6,66,11,5,1,396,0,False,False,True,False,False,False,False
33509,37,1,1,0,9,115,41,40,1,1035,0,True,False,False,True,False,False,False
33510,36,1,0,1,7,41,39,5,0,287,0,True,False,False,True,False,False,False
33511,47,0,0,0,13,27,55,18,1,351,0,False,True,False,False,True,False,False
33512,32,0,1,0,4,98,5,26,1,392,0,False,False,True,False,False,True,False
33513,28,0,0,0,10,118,69,8,2,1180,0,False,False,True,True,False,False,False
33514,42,0,1,0,4,103,10,1,1,412,0,False,False,False,False,False,False,False
33515,25,0,1,1,9,166,17,11,2,1494,1,False,False,True,False,True,False,False
33516,38,1,0,2,2,62,45,4,0,124,0,False,False,True,False,False,False,False
33517,33,1,0,1,18,41,11,6,1,738,0,False,False,False,False,False,False,True
33518,27,0,0,0,10,108,83,18,1,1080,0,True,False,False,False,True,False,False
33519,47,0,1,0,14,164,28,42,2,2296,1,True,False,False,False,False,False,False
33520,33,0,0,0,3,49,85,35,0,147,0,True,False,False,False,False,True,False
33521,46,0,0,0,13,148,84,33,2,1924,1,False,False,True,False,False,True,False
33522,29,0,0,1,12,69,51,7,1,828,0,True,False,False,False,False,False,False
33523,25,1,0,2,6,29,19,14,0,174,0,True,False,False,True,False,False,False
33524,37,1,0,2,1,157,96,22,0,157,0,True,False,False,True,False,False,False
33525,19,0,0,1,8,25,36,38,0,200,0,False,False,True,False,False,False,False
33526,36,0,0,0,18,62,83,37,1,1116,0,True,False,False,True,False,False,False
33527,32,1,0,0,18,55,50,22,0,990,0,True,False,False,True,False,False,False
33528,21,1,1,0,7,151,38,24,1,1057,0,True,False,False,True,False,False,False
33529,47,1,0,1,8,122,81,8,1,976,0,False,False,True,False,True,False,False
33530,17,1,0,0,11,139,85,45,2,1529,1,False,False,True,True,False,False,False
33531,42,0,0,0,3,39,7,22,0,117,0,True,False,False,True,False,False,False
33532,15,0,0,0,3,132,85,28,1,396,0,False,False,False,False,False,False,False
33533,36,1,0,2,15,14,67,45,1,210,0,False,False,True,False,True,False,False
33534,33,1,0,0,6,62,92,25,1,372,0,False,False,False,False,False,False,True
33535,28,1,0,0,0,171,34,45,0,0,0,False,False,True,False,True,False,False
33536,17,0,0,0,16,119,91,30,2,1904,1,True,False,False,True,False,False,False
33537,33,0,1,0,15,54,73,21,1,810,0,False,True,False,False,False,False,True
33538,47,0,1,0,13,159,1,27,2,2067,1,False,False,False,False,False,False,False
33539,35,0,0,0,5,98,77,44,1,490,0,False,False,True,True,False,False,False
33540,15,0,0,1,18,42,27,42,1,756,0,False,False,True,True,False,False,False
33541,40,1,1,0,12,38,85,5,1,456,0,True,False,False,False,False,False,False
33542,24,0,0,0,16,128,95,14,2,2048,1,True,False,False,False,True,False,False
33543,49,0,0,0,10,149,47,31,2,1490,1,False,False,True,False,True,False,False
33544,27,0,1,0,14,38,85,23,1,532,0,True,False,False,False,False,True,False
33545,20,1,0,0,17,154,77,20,2,2618,1,False,False,True,False,False,True,False
33546,20,1,0,0,16,175,18,42,2,2800,1,True,False,False,True,False,False,False
33547,49,1,0,0,0,145,53,35,0,0,0,False,True,False,False,False,False,True
33548,30,1,0,0,5,38,87,39,1,190,0,False,False,False,False,False,False,True
33549,22,0,0,2,4,172,57,12,1,688,0,False,False,True,False,True,False,False
33550,17,0,1,2,5,150,63,43,1,750,0,True,False,False,False,False,False,False
33551,19,1,0,2,15,64,24,1,1,960,0,True,False,False,False,False,False,True
33552,35,1,0,2,15,41,43,19,1,615,0,False,False,True,False,False,True,False
33553,45,0,0,0,11,109,42,20,1,1199,0,False,True,False,False,False,True,False
33554,28,0,1,0,11,90,39,41,1,990,0,True,False,False,True,False,False,False
33555,33,0,0,2,0,116,41,7,0,0,0,False,True,False,False,False,False,True
33556,34,0,0,2,17,48,76,44,1,816,0,True,False,False,False,False,False,True
33557,16,1,0,0,4,57,16,5,0,228,0,False,False,False,False,True,False,False
33558,21,0,1,2,9,78,97,20,1,702,0,True,False,False,False,False,True,False
33559,47,1,0,1,5,28,62,27,1,140,0,False,False,False,False,False,False,False
33560,20,0,0,1,18,64,30,0,1,1152,0,False,False,True,False,True,False,False
33561,21,1,0,0,14,160,45,18,2,2240,1,False,True,False,False,False,True,False
33562,32,0,0,1,7,18,90,47,1,126,0,True,False,False,False,False,True,False
33563,43,1,1,1,14,123,49,13,2,1722,1,False,False,True,False,False,False,False
33564,33,0,0,2,1,51,33,12,0,51,0,False,False,False,False,False,False,False
33565,39,1,1,1,2,119,35,0,0,238,0,False,False,False,False,False,False,True
33566,18,0,0,0,8,113,69,47,1,904,0,False,False,False,True,False,False,False
33567,27,0,0,0,4,131,6,3,2,524,0,False,False,True,False,False,False,False
33568,46,0,0,2,3,11,24,36,0,33,0,False,False,True,False,False,False,True
33569,41,1,0,0,9,94,30,34,1,846,0,False,False,False,True,False,False,False
33570,48,0,0,0,3,99,75,4,0,297,0,False,False,False,False,False,False,False
33571,42,0,0,0,4,114,37,10,1,456,0,True,False,False,False,False,True,False
33572,23,1,0,1,12,76,61,24,1,912,0,False,False,True,False,False,False,False
33573,22,1,0,0,7,150,76,27,1,1050,0,True,False,False,False,False,False,True
33574,35,0,0,0,15,23,19,25,1,345,0,False,False,True,True,False,False,False
33575,44,0,0,0,0,59,18,8,0,0,0,False,False,True,False,False,True,False
33576,43,1,0,0,6,143,90,38,1,858,0,True,False,False,False,False,True,False
33577,23,1,0,1,18,117,9,46,2,2106,1,False,False,False,True,False,False,False
33578,27,1,0,0,3,84,49,2,0,252,0,True,False,False,False,False,True,False
33579,32,0,0,0,9,97,24,21,1,873,0,True,False,False,False,False,True,False
33580,36,1,0,0,7,40,58,29,1,280,0,False,True,False,False,False,False,True
33581,45,0,0,0,19,156,97,48,2,2964,1,False,False,False,False,False,False,True
33582,49,0,1,0,0,33,18,36,0,0,0,False,False,True,False,True,False,False
33583,24,0,1,0,16,76,85,7,1,1216,1,True,False,False,False,False,True,False
33584,23,1,0,0,3,23,24,35,0,69,0,True,False,False,False,False,False,False
33585,45,1,0,2,7,160,93,41,2,1120,0,True,False,False,False,True,False,False
33586,38,1,0,0,10,149,71,8,2,1490,1,True,False,False,True,False,False,False
33587,22,0,0,1,8,52,98,13,1,416,0,False,False,True,False,True,False,False
33588,34,1,0,0,17,33,92,18,1,561,0,False,False,True,True,False,False,False
33589,31,0,0,2,7,130,59,19,1,910,0,False,False,True,True,False,False,False
33590,42,1,0,1,5,126,75,33,1,630,0,False,False,True,False,False,False,True
33591,20,0,0,1,7,111,75,4,1,777,0,False,False,False,False,False,False,True
33592,47,0,1,0,14,56,75,38,1,784,0,False,True,False,False,False,False,True
33593,42,0,0,0,2,162,70,19,1,324,0,False,False,True,False,False,False,True
33594,15,0,0,0,16,104,35,16,2,1664,1,False,True,False,False,True,False,False
33595,49,1,0,0,13,139,58,27,2,1807,1,False,False,True,False,False,True,False
33596,38,0,1,0,9,63,50,10,1,567,0,False,False,False,False,False,False,True
33597,20,1,1,2,0,118,1,10,0,0,0,False,False,True,False,False,True,False
33598,21,0,0,2,7,53,64,37,1,371,0,False,False,True,False,True,False,False
33599,23,1,0,0,6,119,66,32,1,714,0,True,False,False,False,True,False,False
33600,30,1,1,1,15,84,33,44,1,1260,1,False,False,False,False,True,False,False
33601,48,0,0,0,13,130,2,32,2,1690,1,True,False,False,False,True,False,False
33602,49,0,0,0,2,72,91,43,1,144,0,False,False,False,False,False,False,False
33603,49,1,0,2,9,166,70,44,1,1494,1,False,False,True,True,False,False,False
33604,34,0,0,0,7,139,89,9,1,973,0,False,False,True,False,False,False,False
33605,37,0,0,2,17,81,21,44,1,1377,1,False,True,False,False,False,False,False
33606,49,0,0,1,17,36,3,42,1,612,0,False,False,True,True,False,False,False
33607,37,0,0,0,11,13,30,45,0,143,0,False,False,False,False,True,False,False
33608,18,0,1,1,3,40,28,20,0,120,0,False,False,False,False,False,False,True
33609,24,0,1,1,4,53,4,20,0,212,0,False,False,True,True,False,False,False
33610,25,1,0,2,6,40,98,33,1,240,0,True,False,False,False,True,False,False
33611,23,1,0,1,5,98,71,16,1,490,0,False,False,True,False,False,False,True
33612,26,1,0,0,15,115,3,32,2,1725,1,True,False,False,True,False,False,False
33613,31,0,0,1,5,135,91,21,1,675,0,False,False,False,False,False,True,False
33614,46,0,0,0,9,133,22,45,1,1197,0,False,False,True,False,False,False,False
33615,37,0,0,0,1,166,29,30,0,166,0,False,False,True,False,False,False,True
33616,29,1,0,0,12,114,90,27,2,1368,1,False,False,True,False,False,False,True
33617,42,1,0,2,6,178,62,37,1,1068,0,False,False,False,True,False,False,False
33618,19,0,0,0,4,173,52,14,1,692,0,False,True,False,True,False,False,False
33619,32,0,0,0,5,49,36,41,0,245,0,False,False,True,True,False,False,False
33620,35,0,1,1,6,83,71,15,1,498,0,False,False,True,False,False,False,True
33621,29,0,0,0,7,94,20,23,1,658,0,False,False,True,False,False,True,False
33622,17,0,1,0,4,118,57,45,1,472,0,True,False,False,False,False,False,True
33623,40,0,1,2,14,157,64,41,1,2198,1,True,False,False,True,False,False,False
33624,29,0,0,0,15,14,13,45,0,210,0,True,False,False,False,False,False,True
33625,34,0,1,0,0,112,60,28,0,0,0,False,False,True,False,False,True,False
33626,35,1,0,0,10,36,83,12,1,360,0,False,True,False,False,False,False,False
33627,40,0,0,2,0,33,89,33,0,0,0,False,True,False,False,False,False,True
33628,37,0,0,0,4,124,51,32,1,496,0,False,False,True,False,False,True,False
33629,39,0,1,0,11,140,43,6,2,1540,1,False,False,False,True,False,False,False
33630,18,0,0,0,6,115,62,0,1,690,0,False,False,False,True,False,False,False
33631,24,1,0,0,4,61,14,37,0,244,0,True,False,False,False,False,False,False
33632,36,0,1,1,10,136,22,11,1,1360,1,True,False,False,False,False,False,False
33633,17,0,0,0,6,177,71,5,1,1062,0,False,False,False,False,False,True,False
33634,33,0,0,1,19,131,90,28,0,2489,1,False,False,False,True,False,False,False
33635,45,0,0,2,11,168,39,23,2,1848,1,False,False,True,False,True,False,False
33636,23,1,0,2,12,70,59,11,1,840,0,False,False,True,False,False,False,False
33637,43,0,1,0,16,59,66,14,1,944,0,True,False,False,True,False,False,False
33638,21,0,0,0,15,10,20,3,0,150,0,False,False,True,False,True,False,False
33639,38,0,0,2,4,127,29,6,1,508,0,False,False,True,True,False,False,False
33640,22,0,0,1,5,88,61,11,1,440,0,True,False,False,False,False,True,False
33641,48,0,0,0,6,166,60,18,1,996,0,False,False,True,True,False,False,False
33642,40,0,0,0,15,27,20,5,1,405,0,False,False,False,False,False,False,True
33643,42,1,1,0,4,140,61,40,1,560,0,False,False,True,False,True,False,False
33644,42,0,0,0,18,23,71,34,1,414,0,True,False,False,False,True,False,False
33645,21,1,1,0,7,19,26,11,0,133,0,False,False,True,True,False,False,False
33646,17,0,0,1,17,18,62,39,1,306,0,True,False,False,True,False,False,False
33647,36,0,0,0,15,36,61,22,1,540,0,False,False,False,False,True,False,False
33648,32,1,0,1,10,127,21,6,1,1270,1,False,True,False,True,False,False,False
33649,26,1,0,2,7,65,96,2,1,455,0,True,False,False,False,True,False,False
33650,45,0,1,1,17,110,26,49,2,1870,1,False,False,True,False,True,False,False
33651,19,0,0,0,19,44,27,26,1,836,0,False,False,True,False,False,True,False
33652,43,0,1,1,1,81,4,36,0,81,0,False,False,True,False,True,False,False
33653,28,0,0,0,8,42,4,31,0,336,0,False,False,True,True,False,False,False
33654,32,1,0,1,12,159,23,47,2,1908,1,True,False,False,True,False,False,False
